1 123.938 124.909 126.532 128.883 132.51 137.969 144.924 152.992 162.034 170.781 178.157 184.328 188.93 191.625 193.041 193.724 193.741 131.409 135.482 140.658 146.058 151.284 166.965 171.897 177.097 182.211 186.402 159.742 160.143 160.543 160.941 155.097 158.007 161.057 164.019 166.77 138.717 142.04 146.186 149.623 146.082 142.264 169.465 172.641 176.727 180.161 176.823 173.055 148.945 152.377 156.589 161.346 165.965 170.183 173.619 170.719 166.687 161.814 156.797 152.37 152.032 156.517 161.468 166.303 170.669 166.42 161.541 156.524 84.4127 93.4699 102.469 111.288 119.533 126.625 132.35 136.614 137.887 135.781 130.8 124.473 116.925 108.398 99.417 90.3237 81.2338 71.1659 67.9015 66.4499 66.5704 67.8074 67.0772 65.358 64.7333 65.6901 68.5545 77.2567 82.7176 88.1471 93.5558 99.2455 100.002 100.207 99.7183 98.6951 79.6593 77.3343 77.0727 78.9967 80.3817 80.6975 78.0582 75.8195 75.6869 77.6916 79.0585 79.1025 113.015 109.844 107.49 107.624 107.045 108.996 111.836 115.448 117.954 118.903 118.424 116.323 112.706 111.137 110.821 110.671 111.815 113.182 114.085 113.653
2 124.577 125.537 127.15 129.493 133.098 138.497 145.373 153.364 162.35 171.045 178.353 184.462 189.024 191.723 193.157 193.856 193.886 132.043 136.096 141.251 146.63 151.832 167.331 172.24 177.413 182.495 186.653 160.195 160.592 160.987 161.38 155.556 158.446 161.475 164.415 167.145 139.283 142.595 146.721 150.138 146.611 142.812 169.831 172.994 177.056 180.466 177.144 173.398 149.423 152.792 156.983 161.745 166.367 170.548 173.903 171.07 167.084 162.2 157.167 152.779 152.455 156.891 161.858 166.704 171.01 166.824 161.932 156.895 84.6112 93.6233 102.577 111.35 119.558 126.642 132.391 136.702 138.011 135.898 130.895 124.562 117.032 108.544 99.6069 90.5553 81.5057 71.425 68.1784 66.7375 66.8677 68.1134 67.4189 65.7093 65.0934 66.0569 68.916 77.5113 82.943 88.3438 93.7243 99.3687 100.123 100.331 99.8509 98.8411 79.8775 77.583 77.3279 79.2292 80.5974 80.9077 78.331 76.1286 76.0064 77.9931 79.338 79.3731 113.181 109.967 107.575 107.697 107.147 109.155 112.058 115.748 118.342 119.324 118.796 116.586 112.887 111.224 110.88 110.775 112.036 113.541 114.503 113.996
3 124.529 125.509 127.14 129.502 133.129 138.551 145.449 153.461 162.453 171.131 178.413 184.5 189.045 191.727 193.143 193.825 193.838 132.067 136.133 141.301 146.693 151.907 167.384 172.283 177.448 182.524 186.679 160.293 160.715 161.137 161.555 155.694 158.595 161.633 164.575 167.304 139.336 142.652 146.785 150.208 146.676 142.873 169.893 173.048 177.107 180.515 177.201 173.459 149.525 152.923 157.133 161.906 166.523 170.701 174.055 171.234 167.255 162.368 157.32 152.906 152.569 157.035 162.02 166.866 171.171 166.984 162.087 157.033 84.6914 93.6972 102.644 111.408 119.604 126.672 132.402 136.695 137.987 135.867 130.864 124.534 117.009 108.526 99.5935 90.5475 81.5045 71.4291 68.1767 66.7303 66.8543 68.0954 67.3847 65.667 65.0445 66.0024 68.8594 77.485 82.9168 88.3176 93.698 99.3484 100.103 100.308 99.8221 98.8044 79.876 77.5714 77.3124 79.2179 80.5895 80.9034 78.2964 76.082 75.9532 77.9415 79.2918 79.3327 113.146 109.935 107.546 107.662 107.105 109.097 111.988 115.687 118.288 119.276 118.757 116.552 112.852 111.191 110.842 110.727 111.973 113.492 114.459 113.961
4 125.807 126.774 128.382 130.708 134.294 139.678 146.527 154.468 163.352 171.939 179.184 185.254 189.79 192.457 193.865 194.553 194.583 133.277 137.329 142.464 147.811 152.98 168.254 173.116 178.243 183.29 187.434 161.238 161.644 162.048 162.45 156.659 159.526 162.533 165.45 168.153 140.489 143.771 147.863 151.251 147.754 143.989 170.774 173.9 177.924 181.3 178.014 174.307 150.619 154.014 158.151 162.802 167.307 171.422 174.783 171.925 167.979 163.234 158.342 153.998 153.739 158.119 162.914 167.586 171.819 167.679 162.965 158.116 85.0998 93.9701 102.786 111.422 119.478 126.392 131.96 136.097 137.329 135.296 130.469 124.317 116.958 108.624 99.8271 90.9144 82.007 71.8067 68.5768 67.1424 67.2596 68.4773 67.7889 66.1068 65.503 66.4573 69.2958 77.6667 82.999 88.3007 93.583 99.239 99.9856 100.186 99.7138 98.7123 80.1115 77.8039 77.5408 79.4404 80.8084 81.1239 78.5426 76.3427 76.2295 78.2303 79.5566 79.5855 112.807 109.682 107.364 107.495 106.943 108.879 111.691 115.139 117.504 118.395 117.949 115.966 112.462 110.952 110.646 110.515 111.626 112.842 113.671 113.284
5 126.446 127.411 129.009 131.32 134.894 140.274 147.113 155.033 163.862 172.376 179.564 185.594 190.099 192.736 194.12 194.792 194.812 134.015 138.059 143.175 148.5 153.648 168.851 173.666 178.742 183.738 187.839 161.895 162.322 162.747 163.17 157.349 160.213 163.214 166.117 168.804 141.215 144.484 148.552 151.922 148.443 144.7 171.323 174.422 178.409 181.753 178.498 174.824 151.25 154.69 158.838 163.466 167.929 172.016 175.367 172.512 168.582 163.875 159.01 154.657 154.359 158.783 163.571 168.217 172.444 168.296 163.601 158.763 84.9098 93.7204 102.476 111.054 119.057 125.915 131.429 135.52 136.735 134.724 129.943 123.846 116.543 108.263 99.5244 90.6718 81.8231 71.7912 68.5969 67.1862 67.3133 68.5327 67.8425 66.1614 65.5504 66.4845 69.2909 77.6957 83.0186 88.3109 93.5833 99.1493 99.903 100.109 99.6318 98.6234 80.0538 77.7689 77.5158 79.413 80.7593 81.0649 78.518 76.322 76.2012 78.1811 79.5044 79.5411 112.481 109.434 107.185 107.334 106.767 108.635 111.366 114.776 117.102 117.975 117.544 115.601 112.157 110.725 110.451 110.289 111.32 112.496 113.299 112.937
6 126.437 127.398 128.99 131.296 134.868 140.255 147.109 155.045 163.888 172.412 179.611 185.652 190.164 192.8 194.182 194.852 194.871 134.038 138.09 143.216 148.55 153.705 168.927 173.745 178.825 183.823 187.924 161.962 162.391 162.82 163.246 157.41 160.277 163.281 166.185 168.873 141.248 144.522 148.594 151.97 148.485 144.737 171.389 174.492 178.482 181.827 178.57 174.892 151.274 154.733 158.893 163.528 167.994 172.085 175.441 172.577 168.639 163.93 159.06 154.695 154.382 158.827 163.631 168.286 172.525 168.361 163.657 158.805 84.7353 93.5641 102.338 110.935 118.961 125.84 131.371 135.477 136.701 134.687 129.896 123.787 116.468 108.17 99.4145 90.5466 81.6819 71.7548 68.5676 67.1673 67.3058 68.5358 67.8494 66.1596 65.5393 66.4639 69.2633 77.7038 83.0467 88.359 93.6511 99.1884 99.9468 100.156 99.677 98.6653 80.0225 77.7421 77.4931 79.3955 80.7385 81.0402 78.5049 76.3045 76.1806 78.1571 79.4863 79.5257 112.487 109.462 107.23 107.389 106.813 108.665 111.375 114.79 117.117 117.99 117.557 115.613 112.174 110.764 110.501 110.329 111.338 112.509 113.31 112.949
7 127.839 128.734 130.252 132.488 135.992 141.298 148.062 155.901 164.646 173.091 180.24 186.254 190.766 193.43 194.848 195.551 195.608 135.499 139.541 144.642 149.94 155.054 170.073 174.855 179.888 184.832 188.874 163.164 163.568 163.972 164.372 158.504 161.355 164.347 167.238 169.914 142.61 145.877 149.909 153.248 149.782 146.068 172.455 175.544 179.487 182.791 179.554 175.917 152.297 155.741 159.907 164.534 168.989 173.042 176.327 173.494 169.578 164.865 159.993 155.66 155.363 159.802 164.614 169.267 173.463 169.335 164.619 159.755 84.778 93.5115 102.196 110.708 118.66 125.484 130.975 135.06 136.313 134.388 129.719 123.733 116.532 108.346 99.697 90.9314 82.1662 71.9108 68.7472 67.3712 67.5307 68.7744 68.1929 66.5557 65.9826 66.9465 69.7712 77.8242 83.0821 88.3101 93.5188 98.9292 99.7031 99.9303 99.4727 98.4827 80.079 77.8542 77.6263 79.4997 80.7983 81.0803 78.7412 76.6129 76.5228 78.488 79.7559 79.7647 112.089 109.043 106.826 106.995 106.469 108.362 111.141 114.566 116.898 117.748 117.275 115.269 111.791 110.338 110.084 109.965 111.076 112.315 113.116 112.693
8 127.86 128.765 130.293 132.539 136.053 141.369 148.142 155.992 164.746 173.19 180.33 186.335 190.84 193.497 194.909 195.607 195.659 135.533 139.578 144.683 149.987 155.107 170.166 174.947 179.981 184.923 188.962 163.247 163.662 164.075 164.486 158.596 161.456 164.456 167.351 170.031 142.655 145.927 149.963 153.31 149.839 146.12 172.535 175.627 179.572 182.878 179.641 176.001 152.364 155.82 160.002 164.644 169.109 173.171 176.459 173.631 169.71 164.982 160.091 155.739 155.419 159.885 164.725 169.399 173.611 169.471 164.731 159.836 84.8553 93.5923 102.28 110.795 118.747 125.571 131.063 135.145 136.393 134.464 129.792 123.802 116.598 108.409 99.7578 90.9898 82.2225 71.9389 68.7665 67.3816 67.5331 68.7701 68.1792 66.5441 65.975 66.9461 69.7803 77.8199 83.0772 88.3046 93.5128 98.9329 99.7073 99.9331 99.4731 98.4792 80.1066 77.8792 77.647 79.5141 80.8143 81.1004 78.7455 76.6196 76.5292 78.4933 79.7573 79.7661 112.104 109.044 106.819 106.982 106.455 108.349 111.138 114.584 116.932 117.789 117.317 115.3 111.807 110.336 110.075 109.955 111.076 112.342 113.154 112.728
9 128.411 129.311 130.832 133.073 136.581 141.883 148.639 156.471 165.206 173.624 180.736 186.716 191.203 193.851 195.257 195.945 195.989 136.112 140.148 145.245 150.541 155.654 170.623 175.389 180.407 185.331 189.351 163.759 164.18 164.6 165.017 159.117 161.976 164.974 167.863 170.536 143.228 146.492 150.51 153.846 150.386 146.682 172.991 176.071 179.993 183.285 180.061 176.44 152.858 156.311 160.501 165.155 169.624 173.678 176.944 174.14 170.23 165.489 160.578 156.224 155.886 160.363 165.233 169.925 174.13 170.001 165.236 160.308 84.9579 93.676 102.345 110.842 118.781 125.599 131.089 135.172 136.423 134.497 129.831 123.848 116.653 108.479 99.8469 91.0987 82.3513 72.109 68.936 67.5487 67.6988 68.9349 68.3564 66.7262 66.1626 67.1399 69.9773 77.9597 83.1993 88.4092 93.6 98.9846 99.7599 99.9871 99.5277 98.5349 80.2544 78.0498 77.8194 79.6637 80.9506 81.2351 78.9063 76.8066 76.7185 78.6625 79.9102 79.9169 112.135 109.062 106.833 106.99 106.472 108.372 111.176 114.659 117.043 117.913 117.427 115.371 111.848 110.341 110.07 109.961 111.12 112.459 113.298 112.844
10 130.443 131.304 132.77 134.953 138.386 143.573 150.178 157.821 166.334 174.555 181.513 187.366 191.753 194.343 195.699 196.337 196.345 137.98 141.875 146.818 151.974 156.955 171.431 176.089 180.992 185.791 189.696 164.806 165.21 165.613 166.012 160.301 163.084 165.998 168.807 171.412 145.025 148.157 151.977 155.183 151.872 148.338 173.823 176.788 180.521 183.69 180.589 177.13 154.171 157.499 161.598 166.19 170.608 174.592 177.768 175.045 171.224 166.543 161.696 157.441 157.074 161.441 166.272 170.935 175.057 171.031 166.295 161.396 86.3138 94.8184 103.275 111.564 119.312 125.961 131.293 135.239 136.427 134.563 130.034 124.207 117.178 109.192 100.766 92.2316 83.6988 73.6365 70.4898 69.0808 69.1922 70.38 69.8073 68.2265 67.7037 68.7085 71.5275 79.3536 84.4069 89.4309 94.4367 99.7218 100.464 100.679 100.232 99.2734 81.6761 79.6251 79.3966 81.0711 82.28 82.5606 80.3168 78.3905 78.3085 80.1028 81.2496 81.2541 112.66 109.576 107.336 107.454 106.97 108.879 111.695 115.169 117.574 118.455 117.962 115.888 112.382 110.769 110.45 110.381 111.646 113.133 114.024 113.526
